"id","order_id","client_id","item_id","merchant_id","date_created","item_name","order_notes","normal_price","discounted_price","size","qty","cooking_ref","addon","ingredients","non_taxable"
"332651","148529","2086","12669","96","2020-09-04","Les crêpes à la Cassonade",,"3700.0000","3700.0000","regular","2",,"[]",,"1"
"332652","148529","2086","12688","96","2020-09-04","Fruit Salad",,"3100.0000","3100.0000","regular","1",,"[]",,"1"
"332653","148530","13970","796","8","2020-09-04","Beef Stew",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""No rice"",""addon_category"":""INGREDIENT TO AVOID ?"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Orange"",""addon_category"":""DRINKS"",""addon_qty"":1,""addon_price"":800}]",,"1"
"332654","148531","10399","3330","40","2020-09-04","“Not a Boring”Veggie Burger (V)",,"6000.0000","6000.0000","regular","1",,"[{""addon_name"":""Medium to Well Done"",""addon_category"":""MEAT TEMPERATURE"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Creamy mustard sauce"",""addon_category"":""SIDE SAUCES"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Oven roasted"",""addon_category"":""VEGGIES"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Naan"",""addon_category"":""CARBO\\'S"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fries sweet potatoes"",""addon_category"":""EXTRA CARBO\\'S?"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"332655","148532","3757","6780","18","2020-09-04","Prosciuto",,"7500.0000","7500.0000","regular","1",,"[]",,"1"
"332656","148533","13970","7477","92","2020-09-04","Pepper","the drink has To be cold and i need so much pepper","3500.0000","3500.0000","regular","1",,"[{""addon_name"":""Lettuce"",""addon_category"":""Extras"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pepper Menu"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":1500},{""addon_name"":""Coca Cola"",""addon_category"":""Would you like to add a Soda?"",""addon_qty"":1,""addon_price"":1200}]",,"1"
"332657","148534","3007","3333","40","2020-09-04","Greek Chicken Burger","please remove the eggplant from the burger","8500.0000","8500.0000","regular","1",,"[{""addon_name"":""Medium to Well Done"",""addon_category"":""MEAT TEMPERATURE"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Creamy mushroom"",""addon_category"":""SIDE SAUCES"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Butter saut\u00e9ed vegetables"",""addon_category"":""VEGGIES"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Mashed potatoe"",""addon_category"":""CARBO\\'S"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332658","148535","12476","4787","56","2020-09-04","Beef Burger",,"3000.0000","3000.0000","With Chips","2",,"[]",,"1"
"332659","148536","16588","12591","9","2020-09-04","Summer bliss",,"7000.0000","7000.0000","regular","1",,"[]",,"1"
"332660","148537","16343","10558","128","2020-09-04","Avocado 1 piece",,"360.0000","360.0000","regular","2",,"[]",,"1"
"332661","148537","16343","10608","128","2020-09-04","Radish red (bunch)",,"600.0000","600.0000","regular","1",,"[]",,"1"
"332662","148537","16343","10949","128","2020-09-04","Lettuce 1 piece",,"480.0000","480.0000","regular","1",,"[]",,"1"
"332663","148537","16343","10949","128","2020-09-04","Lettuce 1 piece",,"480.0000","480.0000","regular","1",,"[]",,"1"
"332664","148537","16343","10827","128","2020-09-04","Lemon green 1KG",,"2400.0000","2400.0000","1kg","1",,"[]",,"1"
"332665","148537","16343","10828","128","2020-09-04","Cape Gooseberry",,"600.0000","600.0000","small","1",,"[]",,"1"
"332666","148537","16343","10579","128","2020-09-04","Pineapple Medium piece",,"1000.0000","1000.0000","medium","1",,"[]",,"1"
"332667","148537","16343","10583","128","2020-09-04","Passion 1/2Kg",,"720.0000","720.0000","1/2 Kg","1",,"[]",,"1"
"332668","148537","16343","10585","128","2020-09-04","Orange local",,"1200.0000","1200.0000","1kg","1",,"[]",,"1"
"332669","148537","16343","10601","128","2020-09-04","Apple Green (Piece)",,"480.0000","480.0000","regular","5",,"[]",,"1"
"332670","148537","16343","10570","128","2020-09-04","Thyme (Bunch)",,"360.0000","360.0000","regular","1",,"[]",,"1"
"332671","148537","16343","10571","128","2020-09-04","Rosemary(Bunch)",,"240.0000","240.0000","regular","1",,"[]",,"1"
"332672","148538","15426","9118","111","2020-09-04","Chicken and chips",,"3300.0000","3300.0000","regular","1",,"[]",,"1"
"332673","148538","15426","9084","111","2020-09-04","Milkshake",,"2500.0000","2500.0000","large","1",,"[]",,"1"
"332674","148539","981","2772","27","2020-09-04","Fried rice with vegetables",,"2800.0000","2800.0000","regular","1",,"[]",,"1"
"332675","148539","981","2695","27","2020-09-04","Deep-fried chicken legs",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"332676","148540","4904","4273","39","2020-09-04","Chicken Pho",,"8500.0000","8500.0000","regular","1",,"[]",,"1"
"332677","148541","3037","13091","49","2020-09-04","1/4 Flame grilled Chicken","leg and thigh with bbq sauce","6500.0000","6500.0000","regular","1",,"[{""addon_name"":""Chips"",""addon_category"":""Accompaniment"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"332678","148542","1949","413","2","2020-09-04","Everyday Aardbein Fraices Jam",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"332679","148542","1949","1366","2","2020-09-04","Winnaz Paprika Potato Crisps",,"600.0000","600.0000","regular","1",,"[]",,"1"
"332680","148542","1949","1364","2","2020-09-04","Winnaz Original Potato Crisps",,"600.0000","600.0000","regular","1",,"[]",,"1"
"332681","148542","1949","1366","2","2020-09-04","Winnaz Paprika Potato Crisps",,"600.0000","600.0000","regular","2",,"[]",,"1"
"332682","148542","1949","740","2","2020-09-04","Delmonte Juices",,"2000.0000","2000.0000","regular","1",,"[{""addon_name"":""Mango"",""addon_category"":""Delmonte Juices"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332683","148542","1949","188","2","2020-09-04","Gouda Cheese",,"2500.0000","2500.0000","regular","1",,"[{""addon_name"":""1Kg"",""addon_category"":""Gouda Cheese"",""addon_qty"":1,""addon_price"":2000}]",,"1"
"332684","148542","1949","9460","2","2020-09-04","Inyange Milk",,"600.0000","600.0000","500 ML","1",,"[]",,"1"
"332685","148542","1949","1078","2","2020-09-04","American Garden Mayonnaise",,"3500.0000","3500.0000","regular","1",,"[{""addon_name"":""340ml"",""addon_category"":""American Garden Mayonnaise"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332686","148542","1949","1117","2","2020-09-04","American Garden Regular Ketchup",,"1200.0000","1200.0000","regular","1",,"[]",,"1"
"332687","148542","1949","1273","2","2020-09-04","Sausage",,"700.0000","700.0000","regular","6",,"[]",,"1"
"332688","148542","1949","1275","2","2020-09-04","Samosa (Beef)",,"300.0000","300.0000","regular","4",,"[]",,"1"
"332689","148542","1949","1290","2","2020-09-04","Ibra Snacks Peanuts",,"500.0000","500.0000","regular","1",,"[]",,"1"
"332690","148542","1949","1290","2","2020-09-04","Ibra Snacks Peanuts",,"500.0000","500.0000","regular","4",,"[]",,"1"
"332691","148542","1949","1364","2","2020-09-04","Winnaz Original Potato Crisps",,"600.0000","600.0000","regular","1",,"[]",,"1"
"332692","148542","1949","414","2","2020-09-04","Nutella Ferrero",,"5000.0000","5000.0000","350G","1",,"[]",,"1"
"332693","148543","8620","8309","33","2020-09-04","Chicken club",,"6500.0000","5200.0000","regular","1",,"[]",,"1"
"332694","148544","6160","8440","44","2020-09-04","Papillon chardonnay 750ml",,"14200.0000","14200.0000","regular","1",,"[]",,"1"
"332695","148545","16343","12607","154","2020-09-04","Chicken Breast",,"6500.0000","6500.0000","1 Kg","1",,"[]",,"1"
"332696","148545","16343","12608","154","2020-09-04","Chicken Legs",,"2750.0000","2750.0000","500 g","1",,"[]",,"1"
"332697","148545","16343","12606","154","2020-09-04","Chicken Wings",,"2500.0000","2500.0000","500 g","1",,"[]",,"1"
"332698","148546","15426","9118","111","2020-09-04","Chicken and chips",,"3300.0000","3300.0000","regular","1",,"[]",,"1"
"332699","148546","15426","9084","111","2020-09-04","Milkshake",,"2500.0000","2500.0000","large","1",,"[]",,"1"
"332700","148547","8620","13389","133","2020-09-04","Chicken Strip Flex Rolex",,"2600.0000","2600.0000","regular","1",,"[{""addon_name"":""Rolex"",""addon_category"":""Free Gift"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""White flour"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Addon"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332701","148548","981","8424","44","2020-09-04","Four cousins natural sweet white 750ml","house number 8","11300.0000","11300.0000","regular","1",,"[]",,"1"
"332702","148549","1506","5271","21","2020-09-04","Chicken Tempura Salad- fried tempura chicken with an assortment of fresh herbs with Dijon dressing",,"8000.0000","8000.0000","regular","1",,"[]",,"1"
"332703","148550","13970","796","8","2020-09-04","Beef Stew","cold coke and pepper","5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Coke"",""addon_category"":""DRINKS"",""addon_qty"":1,""addon_price"":800}]",,"1"
"332704","148551","4527","8506","104","2020-09-04","Akabenzi (Fried Pork)",,"6000.0000","6000.0000","regular","1",,"[]",,"1"
"332705","148552","15250","4301","53","2020-09-04","2 Pieces Chicken, Chips & Soda","I need fresh chicken and hot  please","5500.0000","5500.0000","regular","2",,"[{""addon_name"":""Orange"",""addon_category"":""Soda"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332706","148553","7462","1254","8","2020-09-04","Milkshake",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"332707","148553","7462","912","8","2020-09-04","Canaberra Burger",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"332708","148554","8620","13389","133","2020-09-04","Chicken Strip Flex Rolex",,"2600.0000","2600.0000","regular","1",,"[{""addon_name"":""Rolex"",""addon_category"":""Free Gift"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""White flour"",""addon_category"":""Choices"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Addon"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332709","148555","546","8546","105","2020-09-04","Agatogo",,"4000.0000","4000.0000","regular","1",,"[]",,"1"
"332710","148556","1712","10504","128","2020-09-04","Tomatoes 1Kg",,"960.0000","960.0000","1kg","1",,"[]",,"1"
"332711","148556","1712","10550","128","2020-09-04","Okra (Gombo) 1kg",,"2400.0000","2400.0000","1kg","1",,"[]",,"1"
"332712","148556","1712","10558","128","2020-09-04","Avocado 1 piece",,"360.0000","360.0000","regular","1",,"[]",,"1"
"332713","148556","1712","10614","128","2020-09-04","Plantain Yellow 1/2Kg",,"780.0000","780.0000","1/2 Kg","1",,"[]",,"1"
"332714","148556","1712","10949","128","2020-09-04","Lettuce 1 piece",,"480.0000","480.0000","regular","1",,"[]",,"1"
"332715","148556","1712","10592","128","2020-09-04","Mandarine 1/2Kg",,"1200.0000","1200.0000","1/2 Kg","1",,"[]",,"1"
"332716","148556","1712","10600","128","2020-09-04","Apple red (Piece)",,"480.0000","480.0000","regular","6",,"[]",,"1"
"332717","148556","1712","10598","128","2020-09-04","Banana ( Gros Michel Medium)",,"150.0000","150.0000","regular","7",,"[]",,"1"
"332718","148556","1712","11857","128","2020-09-04","Toilet paper (Neptin)",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"332719","148557","5356","252","3","2020-09-04","Chicken Crispy Tacos",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Rice"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332720","148557","5356","364","3","2020-09-04","Chicken Burrito",,"5000.0000","5000.0000","regular","1",,"[{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Honey lime dressing"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Fire Sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Beans"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Chips & salsa"",""addon_category"":""Extras"",""addon_qty"":1,""addon_price"":600}]",,"1"
"332721","148558","749","10150","64","2020-09-04","BBQ Chicken loaded fries","Is it possible to substitute the fries with a fruit salad","8800.0000","8800.0000","regular","1",,"[]",,"1"
"332722","148558","749","5511","64","2020-09-04","Minty pineade","Is it possible to substitute the fries with a fruit salad","2500.0000","2500.0000","large","1",,"[]",,"1"
"332723","148559","45","3886","44","2020-09-04","Imperial Blue  (18 Cl)",,"2000.0000","2000.0000","regular","1",,"[]",,"1"
"332724","148560","2441","3907","44","2020-09-04","Absolut Vodka 100 cl",,"21000.0000","21000.0000","regular","1",,"[]",,"1"
"332725","148561","546","1807","29","2020-09-04","1/2 Chips, 1/2 rice with Peas",,"2000.0000","2000.0000","regular","1",,"[{""addon_name"":""With Ketchup & Mayonnaise"",""addon_category"":""Choice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332726","148562","15659","8975","4","2020-09-04","Combo Pizza","more cheese","11000.0000","11000.0000","large","1",,"[]",,"1"
"332727","148563","15659","8975","4","2020-09-04","Combo Pizza","more cheese","11000.0000","11000.0000","large","1",,"[]",,"1"
"332728","148564","16717","5937","71","2020-09-04","Chicken Tikka Masala","Halal meat please","7500.0000","7500.0000","Full","1",,"[{""addon_name"":""Medium"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332729","148564","16717","5976","71","2020-09-04","Plain Rice","Halal meat please","2000.0000","2000.0000","Full","1",,"[]",,"1"
"332730","148564","16717","6009","71","2020-09-04","Butter Naan","Halal meat please","1300.0000","1300.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332731","148565","8630","457","11","2020-09-04","Honey mustard chicken salad","Please deliver to RDB on the 5th floor","4000.0000","4000.0000","regular","1",,"[]",,"1"
"332732","148566","4841","96","3","2020-09-04","Chicken quesadilla",,"4500.0000","4500.0000","regular","1",,"[]",,"1"
"332733","148567","16409","8976","4","2020-09-04","Chicken periperi",,"8500.0000","8500.0000","medium","1",,"[]",,"1"
"332734","148568","9354","5519","64","2020-09-04","Iced vanilla latte",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"332735","148568","9354","5515","64","2020-09-04","Classic lemonade",,"1700.0000","1700.0000","small","1",,"[]",,"1"
"332736","148568","9354","5346","64","2020-09-04","Passion Juice",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"332737","148569","2887","7606","65","2020-09-04","Chapati",,"300.0000","300.0000","regular","2",,"[]",,"1"
"332738","148569","2887","7688","65","2020-09-04","Pork Chops",,"6000.0000","6000.0000","regular","1",,"[]",,"1"
"332739","148570","50","14315","33","2020-09-04","Club Sandwich",,"3800.0000","3800.0000","regular","2",,"[{""addon_name"":""Chips"",""addon_category"":""Accompagnement"",""addon_qty"":1,""addon_price"":800}]",,"1"
"332740","148571","3376","5132","45","2020-09-04","California Salad",,"6100.0000","6100.0000","regular","1",,"[]",,"1"
"332741","148571","3376","4101","45","2020-09-04","Chips masala",,"3700.0000","3700.0000","regular","1",,"[]",,"1"
"332742","148572","662","4058","45","2020-09-04","California chicken wrap","no lettuce tomato or onions please","7700.0000","7700.0000","regular","1",,"[{""addon_name"":""Chips"",""addon_category"":""Sandwich Extra Side Dish"",""addon_qty"":1,""addon_price"":1900}]",,"1"
"332743","148572","662","4002","45","2020-09-04","Java Frappes","no lettuce tomato or onions please","3700.0000","3700.0000","regular","1",,"[{""addon_name"":""Caramel"",""addon_category"":""FLAVORS"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332744","148573","16717","5947","71","2020-09-04","Chicken Saagwala",,"7500.0000","7500.0000","Full","1",,"[{""addon_name"":""Medium"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332745","148573","16717","5973","71","2020-09-04","Dal Punjabi",,"3000.0000","3000.0000","Half","1",,"[{""addon_name"":""Medium"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332746","148573","16717","5990","71","2020-09-04","Tandoori Roti",,"700.0000","700.0000","regular","1",,"[]",,"1"
"332747","148573","16717","6008","71","2020-09-04","Plain Naan",,"1200.0000","1200.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332748","148574","10399","4330","54","2020-09-04","Plain Chips",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"332749","148574","10399","4340","54","2020-09-04","Vegetable Manchurian Dry",,"5500.0000","5500.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332750","148574","10399","4347","54","2020-09-04","Chicken Lollypop",,"6300.0000","6300.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332751","148574","10399","4554","54","2020-09-04","Butter Chicken (Non-Veg)",,"8300.0000","8300.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332752","148574","10399","5753","54","2020-09-04","Butter Nan",,"1300.0000","1300.0000","regular","1",,"[]",,"1"
"332753","148574","10399","5754","54","2020-09-04","Garlic Nan",,"1600.0000","1600.0000","regular","1",,"[]",,"1"
"332754","148575","7317","9944","118","2020-09-04","Nuby Breast Pads (Day)",,"5500.0000","5500.0000","regular","1",,"[]",,"1"
"332755","148576","7317","9944","118","2020-09-04","Nuby Breast Pads (Day)",,"5500.0000","5500.0000","regular","1",,"[]",,"1"
"332756","148577","6419","10674","63","2020-09-04","Beef carpaccio",,"12000.0000","12000.0000","regular","1",,"[{""addon_name"":""Chicken"",""addon_category"":""Extra"",""addon_qty"":1,""addon_price"":2400}]",,"1"
"332757","148578","14817","9738","118","2020-09-04","Latex (100pcs) Gloves",,"6000.0000","6000.0000","regular","1",,"[]",,"1"
"332758","148578","14817","9720","118","2020-09-04","Kipharma Hand Sanitizer",,"10000.0000","10000.0000","500ML","2",,"[]",,"1"
"332759","148579","11624","1423","21","2020-09-04","Cantonese Fried Rice",,"6000.0000","6000.0000","regular","1",,"[{""addon_name"":""Mild"",""addon_category"":""Spice"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332760","148580","17159","7164","89","2020-09-04","Lamb Shawarma Sandwich",,"3000.0000","3000.0000","regular","1",,"[]",,"1"
"332761","148581","7754","14321","33","2020-09-04","Chicken Curry",,"2500.0000","2500.0000","regular","1",,"[{""addon_name"":""Chips"",""addon_category"":""Accompagnement"",""addon_qty"":1,""addon_price"":1500}]",,"1"
"332762","148582","11606","5331","64","2020-09-04","Grilled Chicken Strips Salad",,"5700.0000","5700.0000","regular","1",,"[]",,"1"
"332763","148582","11606","5511","64","2020-09-04","Minty pineade",,"1900.0000","1900.0000","small","1",,"[]",,"1"
"332764","148582","11606","12296","64","2020-09-04","Black forest cake",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"332765","148583","16869","12476","86","2020-09-04","Le Mexicano",,"4900.0000","4900.0000","regular","1",,"[{""addon_name"":""Fries"",""addon_category"":""Choice"",""addon_qty"":1,""addon_price"":1000}]",,"1"
"332766","148584","3957","4815","56","2020-09-04","Cheese & Ham Sandwich",,"1800.0000","1800.0000","regular","2",,"[]",,"1"
"332767","148585","4229","12301","45","2020-09-04","Chocolate fudge cake",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"332768","148585","4229","8557","45","2020-09-04","Swahili coconut Fish curry",,"9400.0000","9400.0000","regular","1",,"[{""addon_name"":""chapati"",""addon_category"":""CHOICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332769","148585","4229","5141","45","2020-09-04","Caribbean Beef Burger",,"7700.0000","7700.0000","regular","1",,"[{""addon_name"":""Chips"",""addon_category"":""Side Dish"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332770","148585","4229","3999","45","2020-09-04","Fruity madness slushy",,"3200.0000","3200.0000","regular","1",,"[]",,"1"
"332771","148585","4229","3996","45","2020-09-04","Yogurt smoothie",,"3200.0000","3200.0000","regular","1",,"[{""addon_name"":""Banana rama"",""addon_category"":""FRUIT"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332772","148586","6668","3336","40","2020-09-04","Porky Porky Pizza","if possible, please reduce the pilli pilli, as it is for kids","8500.0000","8500.0000","regular","1",,"[]",,"1"
"332773","148586","6668","3336","40","2020-09-04","Porky Porky Pizza","if possible, please reduce the pilli pilli, as it is for kids","8500.0000","8500.0000","regular","1",,"[]",,"1"
"332774","148587","6101","14313","33","2020-09-04","Chicken Tramezzini",,"2700.0000","2700.0000","regular","1",,"[{""addon_name"":""Chips"",""addon_category"":""Accompagnement"",""addon_qty"":1,""addon_price"":1200}]",,"1"
"332775","148588","1","8417","44","2020-09-04","Four cousins natural sweet white  1.5L",,"17400.0000","17400.0000","regular","2",,"[]",,"1"
"332776","148588","1","5774","44","2020-09-04","Jacob's Creek Classic Shiraz 75cl",,"12000.0000","12000.0000","regular","3",,"[]",,"1"
"332777","148589","11701","11101","128","2020-09-04","Fish 1Kg",,"4800.0000","4800.0000","1kg","1",,"[]",,"1"
"332778","148589","11701","11788","128","2020-09-04","Bitter gourd",,"2400.0000","2400.0000","1kg","1",,"[]",,"1"
"332779","148589","11701","10527","128","2020-09-04","Fennel",,"360.0000","360.0000","regular","1",,"[]",,"1"
"332780","148589","11701","10527","128","2020-09-04","Fennel",,"360.0000","360.0000","regular","1",,"[]",,"1"
"332781","148589","11701","10548","128","2020-09-04","Epinards Bunch",,"960.0000","960.0000","regular","1",,"[]",,"1"
"332782","148589","11701","10608","128","2020-09-04","Radish red (bunch)",,"600.0000","600.0000","regular","1",,"[]",,"1"
"332783","148590","1","13289","105","2020-09-04","Chicken With Rice",,"15000.0000","15000.0000","regular","1",,"[]",,"1"
"332784","148591","324","252","3","2020-09-04","Chicken Crispy Tacos",,"4500.0000","4500.0000","regular","1",,"[{""addon_name"":""Pico de Gallo"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Guacamole"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Avocado cream sauce"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Cheese"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Honey lime dressing"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Medium salsa"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Chips & guacamole"",""addon_category"":""ACCOMPANIMENTS"",""addon_qty"":1,""addon_price"":600}]",,"1"
"332785","148591","324","419","3","2020-09-04","Papinana",,"2000.0000","2000.0000","regular","1",,"[]",,"1"
"332786","148592","11701","11101","128","2020-09-04","Fish 1Kg",,"4800.0000","4800.0000","1kg","1",,"[]",,"1"
"332787","148592","11701","11788","128","2020-09-04","Bitter gourd",,"2400.0000","2400.0000","1kg","1",,"[]",,"1"
"332788","148592","11701","10527","128","2020-09-04","Fennel",,"360.0000","360.0000","regular","1",,"[]",,"1"
"332789","148592","11701","10527","128","2020-09-04","Fennel",,"360.0000","360.0000","regular","1",,"[]",,"1"
"332790","148592","11701","10548","128","2020-09-04","Epinards Bunch",,"960.0000","960.0000","regular","1",,"[]",,"1"
"332791","148592","11701","10608","128","2020-09-04","Radish red (bunch)",,"600.0000","600.0000","regular","1",,"[]",,"1"
"332792","148593","6632","4396","54","2020-09-04","Garlic naan",,"1600.0000","1600.0000","regular","1",,"[]",,"1"
"332793","148593","6632","4554","54","2020-09-04","Butter Chicken (Non-Veg)",,"8300.0000","8300.0000","regular","1",,"[{""addon_name"":""Medium"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332794","148594","3497","2773","27","2020-09-04","Fried rice with chicken",,"3400.0000","3400.0000","regular","1",,"[]",,"1"
"332795","148594","3497","2700","27","2020-09-04","Sweet and sour chicken",,"7500.0000","7500.0000","regular","1",,"[]",,"1"
"332796","148595","9989","5886","71","2020-09-04","Murgh Malai Tikka",,"7000.0000","7000.0000","regular","1",,"[{""addon_name"":""Medium"",""addon_category"":""SPICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332797","148596","2978","14321","33","2020-09-04","Chicken Curry",,"2500.0000","2500.0000","regular","1",,"[{""addon_name"":""Chips"",""addon_category"":""Accompagnement"",""addon_qty"":1,""addon_price"":1500}]",,"1"
"332798","148597","4777","364","3","2020-09-04","Chicken Burrito",,"5000.0000","5000.0000","regular","2",,"[{""addon_name"":""Grilled onions & peppers"",""addon_category"":""Sides"",""addon_qty"":1,""addon_price"":0},{""addon_name"":""Chips & guacamole"",""addon_category"":""Extras"",""addon_qty"":1,""addon_price"":600}]",,"1"
"332799","148598","4229","12301","45","2020-09-04","Chocolate fudge cake",,"3500.0000","3500.0000","regular","1",,"[]",,"1"
"332800","148598","4229","8557","45","2020-09-04","Swahili coconut Fish curry",,"9400.0000","9400.0000","regular","1",,"[{""addon_name"":""chapati"",""addon_category"":""CHOICES"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332801","148598","4229","5141","45","2020-09-04","Caribbean Beef Burger",,"7700.0000","7700.0000","regular","1",,"[{""addon_name"":""Chips"",""addon_category"":""Side Dish"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332802","148598","4229","3999","45","2020-09-04","Fruity madness slushy",,"3200.0000","3200.0000","regular","1",,"[]",,"1"
"332803","148598","4229","3996","45","2020-09-04","Yogurt smoothie",,"3200.0000","3200.0000","regular","1",,"[{""addon_name"":""Banana rama"",""addon_category"":""FRUIT"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332804","148599","96","9465","115","2020-09-04","Nutty Carrot Cake",,"3000.0000","3000.0000","regular","1",,"[{""addon_name"":""Hazelnut Cocoa"",""addon_category"":""Fillings"",""addon_qty"":1,""addon_price"":1000},{""addon_name"":""Crunchy Lotus"",""addon_category"":""Fillings"",""addon_qty"":1,""addon_price"":2000}]",,"1"
"332805","148600","9978","1674","24","2020-09-04","Lemon Green (1kg)",,"2500.0000","2500.0000","regular","1",,"[]",,"1"
"332806","148600","9978","1666","24","2020-09-04","Banana (Big Size)",,"1500.0000","1500.0000","regular","1",,"[]",,"1"
"332807","148600","9978","1669","24","2020-09-04","Goosberry",,"2000.0000","2000.0000","regular","1",,"[]",,"1"
"332808","148600","9978","9592","24","2020-09-04","Button mushroom 250 gm",,"3000.0000","3000.0000","medium","1",,"[]",,"1"
"332809","148601","1090","767","2","2020-09-04","Soda","please bring only Coca Cola Zero","700.0000","700.0000","regular","6",,"[{""addon_name"":""Coca Cola"",""addon_category"":""Choice of Soda"",""addon_qty"":1,""addon_price"":0}]",,"1"
"332810","148602","16949","11789","128","2020-09-04","Yard long Bean 1kg",,"1800.0000","1800.0000","1kg","1",,"[]",,"1"
"332811","148602","16949","10558","128","2020-09-04","Avocado 1 piece",,"360.0000","360.0000","regular","2",,"[]",,"1"
